507,252,255,113.445,507,residential
508,253,254,114.474,508,residential
509,254,255,87.894,509,residential
510,255,256,79.878,510,residential
511,257,271,88.474,511,residential
512,257,258,128.968,512,residential
513,257,468,127.314,513,residential
514,258,272,88.989,514,residential
515,259,443,203.873,515,residential
516,260,261,66.434,516,residential
517,261,265,91.812,517,residential
518,261,262,130.721,518,residential
519,262,266,88.455,519,residential
520,262,263,83.785,520,residential
521,264,524,91.967,521,residential
522,264,526,88.852,522,residential
523,264,428,215.57,523,residential
524,265,266,135.889,524,residential
525,265,321,99.396,525,residential
526,266,267,54.965,526,residential
527,268,269,48.97,527,residential
528,268,431,47.261,528,residential
529,268,270,91.282,529,residential
530,269,270,139.333,530,residential
531,270,428,48.622,531,residential
532,271,466,92.141,532,residential
533,271,469,124.481,533,residential
534,271,272,129.168,534,residential
535,272,463,90.633,535,residential
536,273,386,56.691,536,residential
537,273,300,12.793,537,residential
538,273,417,83.681,538,residential
539,274,275,16.572,539,residential
540,274,280,13.711,540,residential
541,274,400,101.044,541,residential
542,275,320,40.19799999999999,542,residential
543,275,401,112.869,543,residential
544,276,307,17.957,544,residential
545,276,313,19.625,545,residential
546,276,396,95.25,546,residential
547,278,316,27.178,547,residential
548,278,403,104.50399999999999,548,residential
549,278,320,9.484,549,residential
550,279,380,147.019,550,residential
551,279,376,84.416,551,residential
552,280,399,99.809,552,residential
553,280,287,27.183999999999997,553,residential
554,281,282,171.774,554,residential
555,281,527,181.695,555,residential
556,282,292,20.032,556,residential
557,282,284,118.77,557,residential
558,283,510,49.592,558,residential
559,283,294,16.897,559,residential
560,283,285,99.037,560,residential
561,283,284,95.068,561,residential
562,285,291,22.272,562,residential
563,285,290,97.903,563,residential
564,287,307,33.471999999999994,564,residential
565,287,398,100.00800000000001,565,residential
566,288,308,38.591,566,residential
567,288,405,109.422,567,residential
568,288,316,22.508,568,residential
569,289,290,23.102,569,tertiary
570,289,291,98.15,570,residential
571,291,294,101.14699999999999,571,residential
572,292,294,213.565,572,residential
573,293,296,183.483,573,residential
574,293,295,85.607,574,residential
575,296,297,150.853,575,residential
576,298,325,134.659,576,residential
577,298,326,125.59199999999998,577,residential
578,299,330,84.644,578,residential
579,300,384,62.254,579,residential
580,300,385,56.6,580,residential
581,301,306,11.565,581,unclassified
582,301,339,420.795,582,unclassified
583,301,341,159.434,583,residential
584,302,311,75.188,584,residential
585,302,304,38.998,585,residential
586,302,303,45.134,586,residential
587,305,314,24.504,587,residential
588,305,391,94.396,588,residential
589,305,308,14.327,589,residential
590,306,342,162.49,590,residential
591,306,340,2144.934,591,unclassified
592,307,397,100.674,592,residential
593,308,406,110.05600000000001,593,residential
594,309,357,11.969,594,residential
595,309,356,302.672,595,residential
596,309,310,78.784,596,residential
597,309,364,84.655,597,residential
598,310,357,65.545,598,residential
599,310,360,97.021,599,residential
600,311,312,36.712,600,residential
601,313,395,88.994,601,residential
602,313,318,25.049,602,residential
603,314,317,12.934,603,residential
604,314,392,100.315,604,residential
605,315,412,80.225,605,residential
606,315,319,14.258,606,residential
607,315,421,244.63400000000001,607,residential
608,316,404,101.82000000000001,608,residential
609,317,318,35.68,609,residential
610,317,393,102.654,610,residential
611,318,394,97.104,611,residential
612,319,411,80.162,612,residential
613,320,402,110.357,613,residential
614,322,361,79.805,614,residential
615,322,362,95.262,615,residential
616,324,459,142.148,616,residential
617,324,480,79.174,617,residential
618,326,329,128.662,618,residential
619,326,330,208.752,619,residential
620,327,333,108.107,620,residential
621,329,330,87.425,621,residential
622,333,337,111.645,622,residential
623,333,335,58.247,623,residential
624,334,335,81.008,624,residential
625,335,336,105.059,625,residential
626,336,338,157.905,626,residential
627,336,337,58.344,627,residential
628,341,342,12.006,628,residential
629,341,344,89.397,629,residential
630,342,345,93.803,630,residential
631,342,343,311.471,631,residential
632,344,345,13.797,632,residential
633,344,347,80.049,633,residential
634,345,348,77.915,634,residential
635,345,346,312.97,635,residential
636,347,348,12.839,636,residential
637,347,352,94.011,637,residential
638,348,351,87.002,638,residential
639,348,349,386.281,639,residential
640,350,351,257.738,640,residential
641,351,356,95.566,641,residential
642,351,352,11.921,642,residential
643,352,353,106.88,643,residential
644,352,355,93.314,644,residential
645,354,355,82.101,645,residential
646,355,356,11.83,646,residential
647,355,421,79.353,647,residential
648,356,422,80.102,648,residential
649,357,365,86.588,649,residential
650,357,358,305.593,650,residential
651,358,362,80.171,651,residential
652,358,359,14.197,652,residential
653,358,366,86.31299999999999,653,residential
654,359,367,86.312,654,residential
655,359,376,303.71,655,residential
656,359,361,80.817,656,residential
657,361,362,14.28,657,residential
658,361,378,204.46,658,residential
659,361,382,191.523,659,residential
660,362,363,249.80900000000003,660,residential
661,364,365,12.547,661,residential
662,364,422,238.85,662,residential
663,364,370,86.071,663,residential
664,365,371,86.043,664,residential
665,365,366,239.44,665,residential
666,366,367,14.208,666,residential
667,366,372,84.617,667,residential
668,367,373,84.688,668,residential
669,367,368,237.748,669,residential
670,368,376,86.625,670,residential
671,368,369,16.473,671,residential
672,368,374,84.432,672,residential
673,369,375,84.523,673,residential
674,369,388,69.356,674,residential
675,369,377,87.23,675,residential
676,370,371,13.278,676,residential
677,370,414,173.358,677,residential
678,370,391,87.667,678,residential
679,371,392,82.822,679,residential
680,371,372,173.567,680,residential
681,372,373,14.883,681,residential
682,372,393,90.166,682,residential
683,373,394,90.16,683,residential
684,373,374,173.232,684,residential
685,374,375,15.244,685,residential
686,374,395,94.705,686,residential
687,375,396,89.284,687,residential
688,375,389,173.964,688,residential
689,376,377,17.725,689,residential
690,377,387,132.026,690,residential
691,378,380,15.267,691,residential
692,378,382,74.284,692,residential
693,379,382,80.731,693,residential
694,379,383,259.90700000000004,694,residential
695,380,381,164.625,695,residential
696,381,383,79.386,696,residential
697,382,383,184.162,697,residential
698,384,387,103.292,698,residential
699,385,386,12.628,699,residential
700,385,388,169.096,700,residential
701,385,389,86.298,701,residential
702,386,390,88.535,702,residential
703,386,415,251.329,703,residential
704,387,388,85.131,704,residential
705,389,390,12.239,705,residential
706,389,397,89.334,706,residential
707,390,407,181.357,707,residential
708,390,398,88.59700000000001,708,residential
709,391,392,14.784,709,residential
710,391,406,107.364,710,residential
711,392,393,107.607,711,residential
712,393,394,14.632,712,residential
713,394,395,102.841,713,residential
714,395,396,14.703,714,residential
715,396,397,106.554,715,residential
716,397,398,12.132,716,residential
717,398,399,112.8,717,residential
718,399,407,87.186,718,residential
719,399,400,13.037,719,residential
720,400,401,111.34,720,residential
721,400,408,86.658,721,residential
722,401,409,83.218,722,residential
723,401,402,11.093,723,residential
724,402,403,108.408,724,residential
725,402,410,83.943,725,residential
726,403,411,88.888,726,residential
727,403,404,15.555,727,residential
728,404,405,114.943,728,residential
729,404,412,86.663,729,residential
730,405,413,82.433,730,residential
731,405,406,12.143,731,residential
732,406,414,83.28,732,residential
733,407,415,91.018,733,residential
734,407,408,12.413,734,residential
735,408,409,175.367,735,residential
736,408,416,89.967,736,residential
737,409,410,11.163,737,residential
738,410,411,174.814,738,residential
739,411,412,14.846,739,residential
740,412,413,179.836,740,residential
741,413,421,83.14,741,residential
742,413,414,11.977,742,residential
743,414,422,83.15,743,residential
744,415,418,86.049,744,residential
745,415,416,11.794,745,residential
746,416,419,83.84,746,residential
747,417,488,41.773,747,residential
748,417,418,230.052,748,residential
749,418,419,11.515,749,residential
750,419,420,82.251,750,residential
751,421,422,11.932,751,residential
752,423,424,91.184,752,residential
753,424,448,180.097,753,residential
754,425,530,250.55900000000003,754,residential
755,428,431,91.158,755,residential
756,429,432,91.871,756,residential
757,429,430,202.904,757,residential
758,432,433,88.48,758,residential
759,432,434,194.774,759,residential
760,433,435,91.827,760,residential
761,433,436,283.248,761,residential
762,435,436,197.212,762,residential
763,436,437,88.27,763,residential
764,437,438,12.57,764,residential
765,438,440,89.999,765,residential
766,439,451,92.53,766,residential
767,439,455,204.451,767,residential
768,439,454,123.35,768,residential
769,440,531,148.951,769,residential
770,440,442,92.55,770,residential
771,441,457,77.739,771,residential
772,442,443,87.824,772,residential
773,442,444,243.33,773,residential
774,443,444,165.725,774,residential
775,443,446,89.825,775,residential
776,444,447,92.516,776,residential
777,445,452,153.564,777,residential
778,446,451,89.172,778,residential
779,446,447,164.495,779,residential
780,447,452,91.80799999999999,780,residential
781,449,456,91.206,781,residential
782,449,450,209.201,782,residential
783,449,463,126.735,783,residential
784,450,455,90.494,784,residential
785,450,451,204.638,785,residential
786,451,452,166.246,786,residential
787,452,453,127.886,787,residential
788,455,457,89.86,788,residential
789,455,456,205.873,789,residential
790,456,458,93.195,790,residential
791,456,464,127.379,791,residential
792,457,458,204.562,792,residential
793,458,465,126.006,793,residential
794,458,460,181.026,794,residential
795,461,477,87.117,795,tertiary
796,461,473,182.963,796,residential
797,461,462,98.188,797,tertiary
798,462,472,190.716,798,residential
799,463,464,90.845,799,residential
800,463,466,128.77,800,residential
801,464,465,91.547,801,residential
802,464,467,128.054,802,residential
803,465,467,217.962,803,residential
804,466,467,90.485,804,residential
805,466,470,125.429,805,residential
806,467,471,126.052,806,residential
807,468,469,89.435,807,residential
808,469,470,92.195,808,residential
809,470,472,127.366,809,residential
810,470,471,90.124,810,residential
811,471,478,113.407,811,residential
812,472,473,89.759,812,residential
813,473,476,93.282,813,residential
814,473,478,15.343,814,residential
815,474,476,87.155,815,residential
816,475,479,54.3,816,residential
817,476,477,181.694,817,residential
818,476,479,17.418,818,residential
819,478,479,93.793,819,residential
820,481,483,161.594,820,residential
821,482,521,38.257,821,residential
822,485,486,88.805,822,residential
823,487,489,75.078,823,residential
824,491,503,117.616,824,residential
825,491,494,131.662,825,residential
826,491,505,117.066,826,residential
827,491,506,116.192,827,residential
828,492,494,117.226,828,residential
829,492,504,117.627,829,residential
830,492,512,118.945,830,residential
831,492,493,120.473,831,residential
832,493,500,133.688,832,residential
833,493,495,117.003,833,residential
834,493,513,117.896,834,residential
835,494,507,118.058,835,residential
836,494,495,118.451,836,residential
837,495,508,125.082,837,residential
838,495,506,131.521,838,residential
839,496,497,681.737,839,residential
840,497,499,138.398,840,tertiary
841,498,499,102.902,841,residential
842,499,514,160.381,842,tertiary
843,500,508,117.188,843,residential
844,500,501,125.72,844,residential
845,500,511,90.177,845,residential
846,501,502,94.128,846,residential
847,501,513,174.785,847,tertiary
848,503,505,237.45999999999998,848,residential
849,503,506,228.35000000000002,849,residential
850,504,514,119.84,850,tertiary
851,504,513,122.495,851,tertiary
852,505,507,131.823,852,residential
853,507,512,117.455,853,residential
854,508,509,112.662,854,residential
855,512,514,117.399,855,residential
856,519,520,62.296,856,residential
857,521,524,90.487,857,residential
858,521,522,81.316,858,residential
859,523,524,81.318,859,residential
860,524,525,27.99,860,residential
861,527,528,3.573,861,tertiary
862,528,529,81.308,862,tertiary
